CurrencyKey	DateKey	AverageRate	EndOfDayRate	Date	CurrencyAlternateKey
36	20121113	0,909669789866279	0,90975254730713295	2012-11-13 00:00:00	EUR
36	20121114	0,909669789866279	0,90909090909090895	2012-11-14 00:00:00	EUR
36	20121115	0,91667430561921304	0,91684239479233498	2012-11-15 00:00:00	EUR
36	20121116	0,91894872266127503	0,91886428374529106	2012-11-16 00:00:00	EUR
36	20121117	0,913826190258613	0,91457837936711195	2012-11-17 00:00:00	EUR
36	20121118	0,91717875813996197	0,91667430561921304	2012-11-18 00:00:00	EUR
36	20121119	0,91835797593902102	0,91844232182218999	2012-11-19 00:00:00	EUR
36	20121120	0,91701054562127504	0,91692646249770804	2012-11-20 00:00:00	EUR
36	20121121	0,91835797593902102	0,91886428374529106	2012-11-21 00:00:00	EUR
36	20121122	0,91987857602796397	0,91903317709769305	2012-11-22 00:00:00	EUR
36	20121123	0,91365920511649201	0,91449474165523503	2012-11-23 00:00:00	EUR
36	20121124	0,91058095064651301	0,90991810737033696	2012-11-24 00:00:00	EUR
36	20121125	0,90244562765093395	0,90260853867677604	2012-11-25 00:00:00	EUR
36	20121126	0,90975254730713295	0,90917356123283899	2012-11-26 00:00:00	EUR
36	20121127	0,90958704748044406	0,90975254730713295	2012-11-27 00:00:00	EUR
36	20121128	0,91066387396411996	0,91058095064651301	2012-11-28 00:00:00	EUR
36	20121129	0,90826521344232503	0,90892564988183999	2012-11-29 00:00:00	EUR
36	20121130	0,90843023255813904	0,908182726364545	2012-11-30 00:00:00	EUR
36	20121201	0,90342397687234599	0,90424088977303596	2012-12-01 00:00:00	EUR
36	20121202	0,90448625180897202	0,90399566082082805	2012-12-02 00:00:00	EUR
36	20121203	0,89823048594269295	0,89847259658580403	2012-12-03 00:00:00	EUR
36	20121204	0,89847259658580403	0,89823048594269295	2012-12-04 00:00:00	EUR
36	20121205	0,89895720963682102	0,89928057553956797	2012-12-05 00:00:00	EUR
36	20121206	0,89166295140436902	0,89142449634515997	2012-12-06 00:00:00	EUR
36	20121207	0,89078923926598996	0,89126559714794995	2012-12-07 00:00:00	EUR
36	20121208	0,89325591782045599	0,89301661010894795	2012-12-08 00:00:00	EUR
36	20121209	0,89301661010894795	0,893655049151028	2012-12-09 00:00:00	EUR
36	20121210	0,89206066012488805	0,89190153407063899	2012-12-10 00:00:00	EUR
36	20121211	0,893096365097794	0,89333571556190805	2012-12-11 00:00:00	EUR
36	20121212	0,89229945569733204	0,89174246477617303	2012-12-12 00:00:00	EUR
36	20121213	0,90440444966989197	0,90497737556561098	2012-12-13 00:00:00	EUR
36	20121214	0,90456806874717299	0,90391394739220798	2012-12-14 00:00:00	EUR
36	20121215	0,89984702600557898	0,90000900009000095	2012-12-15 00:00:00	EUR
36	20121216	0,90244562765093395	0,90195724722648196	2012-12-16 00:00:00	EUR
36	20121217	0,90301607368611203	0,90342397687234599	2012-12-17 00:00:00	EUR
36	20121218	0,902364194188775	0,902364194188775	2012-12-18 00:00:00	EUR
36	20121219	0,90252707581227398	0,90309762485324696	2012-12-19 00:00:00	EUR
36	20121220	0,89782725803555397	0,89750493627715	2012-12-20 00:00:00	EUR
36	20121221	0,89509488005728599	0,89549565684606403	2012-12-21 00:00:00	EUR
36	20121222	0,89742439199497404	0,89710235937920502	2012-12-22 00:00:00	EUR
36	20121223	0,89277743058655501	0,89277743058655501	2012-12-23 00:00:00	EUR
36	20121224	0,89469446184128099	0,894294401717045	2012-12-24 00:00:00	EUR
36	20121225	0,89397461112104404	0,89405453732677698	2012-12-25 00:00:00	EUR
36	20121226	0,89437438511761003	0,894294401717045	2012-12-26 00:00:00	EUR
36	20121227	0,894294401717045	0,89445438282647605	2012-12-27 00:00:00	EUR
36	20121228	0,88035918654811196	0,88012673825030796	2012-12-28 00:00:00	EUR
36	20121229	0,88292424509976997	0,88370448921880496	2012-12-29 00:00:00	EUR
36	20121230	0,88198976891868097	0,88121254846668995	2012-12-30 00:00:00	EUR
36	20121231	0,88401697312588401	0,88464260438782705	2012-12-31 00:00:00	EUR
36	20130101	0,88417329796640098	0,88378258948298705	2013-01-01 00:00:00	EUR
36	20130102	0,88425148112123098	0,88487744447394001	2013-01-02 00:00:00	EUR
36	20130103	0,87811731647348101	0,87757788503729695	2013-01-03 00:00:00	EUR
36	20130104	0,88269044046252998	0,88276836158192096	2013-01-04 00:00:00	EUR
36	20130105	0,87919817126780397	0,87904360056258801	2013-01-05 00:00:00	EUR
36	20130106	0,87773194066532101	0,87796312554872702	2013-01-06 00:00:00	EUR
36	20130107	0,87788605039065903	0,87742388347810796	2013-01-07 00:00:00	EUR
36	20130108	0,87780898876404501	0,87788605039065903	2013-01-08 00:00:00	EUR
36	20130109	0,87780898876404501	0,87734690296543305	2013-01-09 00:00:00	EUR
36	20130110	0,87973959707926497	0,88043669660151402	2013-01-10 00:00:00	EUR
36	20130111	0,883314194859111	0,88284629645978596	2013-01-11 00:00:00	EUR
36	20130112	0,88833614639779701	0,88849400266548195	2013-01-12 00:00:00	EUR
36	20130113	0,88802060207796796	0,88786291396608397	2013-01-13 00:00:00	EUR
36	20130114	0,89589679268948197	0,89629828807027001	2013-01-14 00:00:00	EUR
36	20130115	0,896378630333453	0,89629828807027001	2013-01-15 00:00:00	EUR
36	20130116	0,89565606806986098	0,895816536773269	2013-01-16 00:00:00	EUR
36	20130117	0,89166295140436902	0,89086859688195996	2013-01-17 00:00:00	EUR
36	20130118	0,88991723769689401	0,89023413157660503	2013-01-18 00:00:00	EUR
36	20130119	0,88857295183934604	0,88802060207796796	2013-01-19 00:00:00	EUR
36	20130120	0,89469446184128099	0,89533530307099995	2013-01-20 00:00:00	EUR
36	20130121	0,88896790825851202	0,88833614639779701	2013-01-21 00:00:00	EUR
36	20130122	0,89015488695032896	0,89023413157660503	2013-01-22 00:00:00	EUR
36	20130123	0,89078923926598996	0,89063056644103999	2013-01-23 00:00:00	EUR
36	20130124	0,89063056644103999	0,89150396719265401	2013-01-24 00:00:00	EUR
36	20130125	0,89229945569733204	0,89221984296930801	2013-01-25 00:00:00	EUR
36	20130126	0,89790787465206101	0,89806915132465204	2013-01-26 00:00:00	EUR
36	20130127	0,89269773254775897	0,89261804873694595	2013-01-27 00:00:00	EUR
36	20130128	0,90399566082082805	0,90407738902450097	2013-01-28 00:00:00	EUR
36	20130129	0,90285301552907204	0,902364194188775	2013-01-29 00:00:00	EUR
36	20130130	0,90285301552907204	0,90317919075144504	2013-01-30 00:00:00	EUR
36	20130131	0,90211998195760001	0,90171325518485101	2013-01-31 00:00:00	EUR
36	20130201	0,90228277542181701	0,902364194188775	2013-02-01 00:00:00	EUR
36	20130202	0,90049527239981997	0,90033312325560499	2013-02-02 00:00:00	EUR
36	20130203	0,90033312325560499	0,90114445345588901	2013-02-03 00:00:00	EUR
36	20130204	0,88762648677436495	0,88699662941280799	2013-02-04 00:00:00	EUR
36	20130205	0,88660342228920996	0,886760663296976	2013-02-05 00:00:00	EUR
36	20130206	0,88723272114275598	0,88723272114275598	2013-02-06 00:00:00	EUR
36	20130207	0,87788605039065903	0,87819443224729998	2013-02-07 00:00:00	EUR
36	20130208	0,87904360056258801	0,878966335589347	2013-02-08 00:00:00	EUR
36	20130209	0,87927547700694597	0,87973959707926497	2013-02-09 00:00:00	EUR
36	20130210	0,88276836158192096	0,88214537755822198	2013-02-10 00:00:00	EUR
36	20130211	0,88581805297191996	0,88581805297191996	2013-02-11 00:00:00	EUR
36	20130212	0,88581805297191996	0,88566114604552304	2013-02-12 00:00:00	EUR
36	20130213	0,88581805297191996	0,88605351763246498	2013-02-13 00:00:00	EUR
36	20130214	0,89150396719265401	0,89110675458919997	2013-02-14 00:00:00	EUR
36	20130215	0,88912598915266305	0,88920505068468803	2013-02-15 00:00:00	EUR
36	20130216	0,90326077138469896	0,90326077138469896	2013-02-16 00:00:00	EUR
36	20130217	0,89936145336810902	0,89984702600557898	2013-02-17 00:00:00	EUR
36	20130218	0,89461442118446999	0,89389469920443398	2013-02-18 00:00:00	EUR
36	20130219	0,89477451682176101	0,89485458612975399	2013-02-19 00:00:00	EUR
36	20130220	0,89589679268948197	0,89541547277936995	2013-02-20 00:00:00	EUR
36	20130221	0,89333571556190805	0,89349535382416001	2013-02-21 00:00:00	EUR
36	20130222	0,89285714285714302	0,89214024444642703	2013-02-22 00:00:00	EUR
36	20130223	0,89126559714794995	0,89142449634515997	2013-02-23 00:00:00	EUR
36	20130224	0,89094796863863102	0,89031339031338996	2013-02-24 00:00:00	EUR
36	20130225	0,89206066012488805	0,89214024444642703	2013-02-25 00:00:00	EUR
36	20130226	0,89190153407063899	0,89110675458919997	2013-02-26 00:00:00	EUR
36	20130227	0,893096365097794	0,89317613433369103	2013-02-27 00:00:00	EUR
36	20130228	0,89413447782546496	0,89389469920443398	2013-02-28 00:00:00	EUR
36	20130301	0,88300220750551905	0,88370448921880496	2013-03-01 00:00:00	EUR
36	20130302	0,88323617735382398	0,88284629645978596	2013-03-02 00:00:00	EUR
36	20130303	0,88074687334860002	0,88097964937009998	2013-03-03 00:00:00	EUR
36	20130304	0,88378258948298705	0,88323617735382398	2013-03-04 00:00:00	EUR
36	20130305	0,88409512863584105	0,88425148112123098	2013-03-05 00:00:00	EUR
36	20130306	0,883938831432865	0,88354833009365596	2013-03-06 00:00:00	EUR
36	20130307	0,883314194859111	0,88409512863584105	2013-03-07 00:00:00	EUR
36	20130308	0,88621056362991801	0,88573959255978696	2013-03-08 00:00:00	EUR
36	20130309	0,87788605039065903	0,87842586085734398	2013-03-09 00:00:00	EUR
36	20130310	0,87719298245613997	0,87680841736080695	2013-03-10 00:00:00	EUR
36	20130311	0,86580086580086602	0,86647604193743999	2013-03-11 00:00:00	EUR
36	20130312	0,86333419666752997	0,86266390614216704	2013-03-12 00:00:00	EUR
36	20130313	0,86497707810742996	0,86550112515146305	2013-03-13 00:00:00	EUR
36	20130314	0,86251509401414495	0,86214328821450104	2013-03-14 00:00:00	EUR
36	20130315	0,86482746692034895	0,86535133264105202	2013-03-15 00:00:00	EUR
36	20130316	0,861178091629349	0,86095566078346997	2013-03-16 00:00:00	EUR
36	20130317	0,85800085800085801	0,85844278478839398	2013-03-17 00:00:00	EUR
36	20130318	0,86147484493452797	0,86125226078718498	2013-03-18 00:00:00	EUR
36	20130319	0,86169754416199895	0,86244070720138	2013-03-19 00:00:00	EUR
36	20130320	0,86080743737625898	0,86014106313435401	2013-03-20 00:00:00	EUR
36	20130321	0,87070091423595997	0,87130783305741899	2013-03-21 00:00:00	EUR
36	20130322	0,867528411555478	0,86707708315269205	2013-03-22 00:00:00	EUR
36	20130323	0,86745315752949304	0,86813091414185295	2013-03-23 00:00:00	EUR
36	20130324	0,87123192193762	0,87054931661878698	2013-03-24 00:00:00	EUR
36	20130325	0,87267649882188703	0,87305744718002398	2013-03-25 00:00:00	EUR
36	20130326	0,87267649882188703	0,87260034904014006	2013-03-26 00:00:00	EUR
36	20130327	0,87260034904014006	0,87320991966468697	2013-03-27 00:00:00	EUR
36	20130328	0,87565674255691806	0,875426770550643	2013-03-28 00:00:00	EUR
36	20130329	0,87619381407167296	0,87627059235892002	2013-03-29 00:00:00	EUR
36	20130330	0,87108013937282203	0,87077673284569801	2013-03-30 00:00:00	EUR
36	20130331	0,87389670540942099	0,87420229041000097	2013-03-31 00:00:00	EUR
36	20130401	0,87320991966468697	0,87290502793296099	2013-04-01 00:00:00	EUR
36	20130402	0,87298123090353597	0,87328617587983604	2013-04-02 00:00:00	EUR
36	20130403	0,87305744718002398	0,87244808933868401	2013-04-03 00:00:00	EUR
36	20130404	0,87070091423595997	0,87092840968472396	2013-04-04 00:00:00	EUR
36	20130405	0,87619381407167296	0,87604029785370097	2013-04-05 00:00:00	EUR
36	20130406	0,86956521739130399	0,86986778009742505	2013-04-06 00:00:00	EUR
36	20130407	0,86956521739130399	0,86956521739130399	2013-04-07 00:00:00	EUR
36	20130408	0,875426770550643	0,87596355991590802	2013-04-08 00:00:00	EUR
36	20130409	0,875426770550643	0,87496718873042301	2013-04-09 00:00:00	EUR
36	20130410	0,87565674255691806	0,87619381407167296	2013-04-10 00:00:00	EUR
36	20130411	0,868885220262403	0,868432479374729	2013-04-11 00:00:00	EUR
36	20130412	0,86385625431928104	0,86460314715545605	2013-04-12 00:00:00	EUR
36	20130413	0,86550112515146305	0,86542622241453904	2013-04-13 00:00:00	EUR
36	20130414	0,86880973066898304	0,86896072297532101	2013-04-14 00:00:00	EUR
36	20130415	0,86467790747946405	0,86422953936565605	2013-04-15 00:00:00	EUR
36	20130416	0,86527645582763701	0,86542622241453904	2013-04-16 00:00:00	EUR
36	20130417	0,86527645582763701	0,865051903114187	2013-04-17 00:00:00	EUR
36	20130418	0,86926286509040296	0,86948960959916499	2013-04-18 00:00:00	EUR
36	20130419	0,87176357771772295	0,87138375740676199	2013-04-19 00:00:00	EUR
36	20130420	0,87673154480098203	0,87734690296543305	2013-04-20 00:00:00	EUR
36	20130421	0,882301041115228	0,88160098739310599	2013-04-21 00:00:00	EUR
36	20130422	0,87412587412587395	0,87450808919982503	2013-04-22 00:00:00	EUR
36	20130423	0,87473757872638203	0,87412587412587395	2013-04-23 00:00:00	EUR
36	20130424	0,87443161944735903	0,87496718873042301	2013-04-24 00:00:00	EUR
36	20130425	0,87519691930684396	0,87504375218760899	2013-04-25 00:00:00	EUR
36	20130426	0,87519691930684396	0,87604029785370097	2013-04-26 00:00:00	EUR
36	20130427	0,875426770550643	0,87473757872638203	2013-04-27 00:00:00	EUR
36	20130428	0,88237889349686704	0,88253463948459998	2013-04-28 00:00:00	EUR
36	20130429	0,88222320247022501	0,88222320247022501	2013-04-29 00:00:00	EUR
36	20130430	0,882301041115228	0,88269044046252998	2013-04-30 00:00:00	EUR
36	20130501	0,88167871627578898	0,88167871627578898	2013-05-01 00:00:00	EUR
36	20130502	0,88245675961877901	0,88276836158192096	2013-05-02 00:00:00	EUR
36	20130503	0,88175645886606102	0,88160098739310599	2013-05-03 00:00:00	EUR
36	20130504	0,88511240927597801	0,88542588985301895	2013-05-04 00:00:00	EUR
36	20130505	0,88206756637558403	0,88160098739310599	2013-05-05 00:00:00	EUR
36	20130506	0,87688530340231496	0,87719298245613997	2013-05-06 00:00:00	EUR
36	20130507	0,87734690296543305	0,87657784011220197	2013-05-07 00:00:00	EUR
36	20130508	0,87665468571929495	0,87750087750087802	2013-05-08 00:00:00	EUR
36	20130509	0,87757788503729695	0,87719298245613997	2013-05-09 00:00:00	EUR
36	20130510	0,87719298245613997	0,87788605039065903	2013-05-10 00:00:00	EUR
36	20130511	0,87290502793296099	0,87275266189561895	2013-05-11 00:00:00	EUR
36	20130512	0,87054931661878698	0,87085256466080296	2013-05-12 00:00:00	EUR
36	20130513	0,87153564580791398	0,87123192193762	2013-05-13 00:00:00	EUR
36	20130514	0,87001914042108897	0,87032201914708496	2013-05-14 00:00:00	EUR
36	20130515	0,87153564580791398	0,87138375740676199	2013-05-15 00:00:00	EUR
36	20130516	0,88035918654811196	0,88043669660151402	2013-05-16 00:00:00	EUR
36	20130517	0,87904360056258801	0,87888908419757406	2013-05-17 00:00:00	EUR
36	20130518	0,88082445168677903	0,88136788295434498	2013-05-18 00:00:00	EUR
36	20130519	0,87750087750087802	0,87665468571929495	2013-05-19 00:00:00	EUR
36	20130520	0,87904360056258801	0,879120879120879	2013-05-20 00:00:00	EUR
36	20130521	0,87881184638368903	0,87796312554872702	2013-05-21 00:00:00	EUR
36	20130522	0,879120879120879	0,87989441267047996	2013-05-22 00:00:00	EUR
36	20130523	0,87458457232814402	0,87420229041000097	2013-05-23 00:00:00	EUR
36	20130524	0,88066930867459303	0,88121254846668995	2013-05-24 00:00:00	EUR
36	20130525	0,88020420737611105	0,87989441267047996	2013-05-25 00:00:00	EUR
36	20130526	0,88269044046252998	0,88308018368067798	2013-05-26 00:00:00	EUR
36	20130527	0,878966335589347	0,87881184638368903	2013-05-27 00:00:00	EUR
36	20130528	0,879120879120879	0,87973959707926497	2013-05-28 00:00:00	EUR
36	20130529	0,879120879120879	0,879120879120879	2013-05-29 00:00:00	EUR
36	20130530	0,87927547700694597	0,87966220971147102	2013-05-30 00:00:00	EUR
36	20130531	0,88284629645978596	0,882301041115228	2013-05-31 00:00:00	EUR
36	20130601	0,89055125122450796	0,89102735453978399	2013-06-01 00:00:00	EUR
36	20130602	0,89070989578694204	0,890075656430797	2013-06-02 00:00:00	EUR
36	20130603	0,89198109000089199	0,89269773254775897	2013-06-03 00:00:00	EUR
36	20130604	0,89174246477617303	0,89086859688195996	2013-06-04 00:00:00	EUR
36	20130605	0,89031339031338996	0,89070989578694204	2013-06-05 00:00:00	EUR
36	20130606	0,88920505068468803	0,88857295183934604	2013-06-06 00:00:00	EUR
36	20130607	0,88857295183934604	0,88896790825851202	2013-06-07 00:00:00	EUR
36	20130608	0,893096365097794	0,89277743058655501	2013-06-08 00:00:00	EUR
36	20130609	0,89758549501840001	0,89790787465206101	2013-06-09 00:00:00	EUR
36	20130610	0,90203860725239005	0,90130689499774697	2013-06-10 00:00:00	EUR
36	20130611	0,90171325518485101	0,902364194188775	2013-06-11 00:00:00	EUR
36	20130612	0,90146939511403601	0,90057636887608095	2013-06-12 00:00:00	EUR
36	20130613	0,90358724134815205	0,90366889571660902	2013-06-13 00:00:00	EUR
36	20130614	0,90000900009000095	0,89960417416336802	2013-06-14 00:00:00	EUR
36	20130615	0,90587915572062705	0,90661831368993695	2013-06-15 00:00:00	EUR
36	20130616	0,90309762485324696	0,90228277542181701	2013-06-16 00:00:00	EUR
36	20130617	0,91717875813996197	0,91751536838241998	2013-06-17 00:00:00	EUR
36	20130618	0,91751536838241998	0,91692646249770804	2013-06-18 00:00:00	EUR
36	20130619	0,91717875813996197	0,91810503121557097	2013-06-19 00:00:00	EUR
36	20130620	0,91818933063997799	0,91743119266055095	2013-06-20 00:00:00	EUR
36	20130621	0,91533180778031997	0,915415598681801	2013-06-21 00:00:00	EUR
36	20130622	0,90415913200723297	0,90375056484410299	2013-06-22 00:00:00	EUR
36	20130623	0,90909090909090895	0,90975254730713295	2013-06-23 00:00:00	EUR
36	20130624	0,91374269005847997	0,91365920511649201	2013-06-24 00:00:00	EUR
36	20130625	0,913826190258613	0,914160343724289	2013-06-25 00:00:00	EUR
36	20130626	0,91340884179758897	0,913158615651539	2013-06-26 00:00:00	EUR
36	20130627	0,91132780461131901	0,91190953857377399	2013-06-27 00:00:00	EUR
36	20130628	0,90244562765093395	0,90211998195760001	2013-06-28 00:00:00	EUR
36	20130629	0,91249201569486305	0,91324200913242004	2013-06-29 00:00:00	EUR
36	20130630	0,91174325309992699	0,91116173120728905	2013-06-30 00:00:00	EUR
36	20130701	0,92072553171899496	0,92081031307550598	2013-07-01 00:00:00	EUR
36	20130702	0,92081031307550598	0,92081031307550598	2013-07-02 00:00:00	EUR
36	20130703	0,92004784248780902	0,92064076597311695	2013-07-03 00:00:00	EUR
36	20130704	0,92081031307550598	0,92021717125241598	2013-07-04 00:00:00	EUR
36	20130705	0,91979396615158204	0,91987857602796397	2013-07-05 00:00:00	EUR
36	20130706	0,92541180825467295	0,92532617747756096	2013-07-06 00:00:00	EUR
36	20130707	0,92140422003132805	0,92148912642830805	2013-07-07 00:00:00	EUR
36	20130708	0,92055601583356395	0,92030185900975503	2013-07-08 00:00:00	EUR
36	20130709	0,92021717125241598	0,92097992263768602	2013-07-09 00:00:00	EUR
36	20130710	0,91954022988505801	0,91903317709769305	2013-07-10 00:00:00	EUR
36	20130711	0,92047128129602396	0,92097992263768602	2013-07-11 00:00:00	EUR
36	20130712	0,92867756315007399	0,92850510677808695	2013-07-12 00:00:00	EUR
36	20130713	0,93545369504209497	0,93545369504209497	2013-07-13 00:00:00	EUR
36	20130714	0,93676814988290402	0,93685591156080195	2013-07-14 00:00:00	EUR
36	20130715	0,933794005042488	0,93423019431988097	2013-07-15 00:00:00	EUR
36	20130716	0,93196644920782901	0,93196644920782901	2013-07-16 00:00:00	EUR
36	20130717	0,93266181682521898	0,933096948772977	2013-07-17 00:00:00	EUR
36	20130718	0,94099934130046103	0,94073377234242705	2013-07-18 00:00:00	EUR
36	20130719	0,93905531035778	0,93905531035778	2013-07-19 00:00:00	EUR
36	20130720	0,93923170846247805	0,93914350112697198	2013-07-20 00:00:00	EUR
36	20130721	0,94768764215314605	0,94813691096994401	2013-07-21 00:00:00	EUR
36	20130722	0,94384143463898096	0,94321826070552695	2013-07-22 00:00:00	EUR
36	20130723	0,94321826070552695	0,94357425929420602	2013-07-23 00:00:00	EUR
36	20130724	0,94295143800094305	0,94224064826156595	2013-07-24 00:00:00	EUR
36	20130725	0,94446543256516802	0,945000945000945	2013-07-25 00:00:00	EUR
36	20130726	0,94831673779042203	0,94804702313234701	2013-07-26 00:00:00	EUR
36	20130727	0,94366330093422701	0,94410876132930499	2013-07-27 00:00:00	EUR
36	20130728	0,94330723516649395	0,94277364004902398	2013-07-28 00:00:00	EUR
36	20130729	0,94535829079221001	0,94589481649640605	2013-07-29 00:00:00	EUR
36	20130730	0,94535829079221001	0,94526892901030302	2013-07-30 00:00:00	EUR
36	20130731	0,94491165076065398	0,94553706505294999	2013-07-31 00:00:00	EUR
36	20130801	0,944376239493814	0,94357425929420602	2013-08-01 00:00:00	EUR
36	20130802	0,95183704549781101	0,95274390243902396	2013-08-02 00:00:00	EUR
36	20130803	0,95730423128470199	0,95702938080199096	2013-08-03 00:00:00	EUR
36	20130804	0,96459920902864904	0,96487842531840995	2013-08-04 00:00:00	EUR
36	20130805	0,97096805515098605	0,97059108997379395	2013-08-05 00:00:00	EUR
36	20130806	0,97106234220236898	0,97181729834791097	2013-08-06 00:00:00	EUR
36	20130807	0,96908615175889101	0,96861681518791198	2013-08-07 00:00:00	EUR
36	20130808	0,97012029491657004	0,97021441738624203	2013-08-08 00:00:00	EUR
36	20130809	0,97914422794477596	0,97876088871488698	2013-08-09 00:00:00	EUR
36	20130810	0,98039215686274495	0,98087297694948505	2013-08-10 00:00:00	EUR
36	20130811	0,98823994465856302	0,98745926730522404	2013-08-11 00:00:00	EUR
36	20130812	0,99166997223324105	0,99176832291976602	2013-08-12 00:00:00	EUR
36	20130813	0,99117851124987599	0,99029510794216702	2013-08-13 00:00:00	EUR
36	20130814	0,99137503717656394	0,99176832291976602	2013-08-14 00:00:00	EUR
36	20130815	0,99098206322465598	0,99088386841062204	2013-08-15 00:00:00	EUR
36	20130816	0,98629056119932901	0,98658247829518597	2013-08-16 00:00:00	EUR
36	20130817	0,98039215686274495	0,98010389101244699	2013-08-17 00:00:00	EUR
36	20130818	0,97904836498923098	0,97971980013716098	2013-08-18 00:00:00	EUR
36	20130819	0,97342548427917897	0,973046608932568	2013-08-19 00:00:00	EUR
36	20130820	0,97333073778469903	0,97333073778469903	2013-08-20 00:00:00	EUR
36	20130821	0,97456388266250804	0,974089226573154	2013-08-21 00:00:00	EUR
36	20130822	0,99049128367670403	0,99147332936744004	2013-08-22 00:00:00	EUR
36	20130823	0,99354197714853498	0,99324592769169595	2013-08-23 00:00:00	EUR
36	20130824	0,98823994465856302	0,98872849515522998	2013-08-24 00:00:00	EUR
36	20130825	0,98872849515522998	0,98814229249011898	2013-08-25 00:00:00	EUR
36	20130826	0,99058940069341295	0,99147332936744004	2013-08-26 00:00:00	EUR
36	20130827	0,99137503717656394	0,99058940069341295	2013-08-27 00:00:00	EUR
36	20130828	0,99157164105106599	0,99166997223324105	2013-08-28 00:00:00	EUR
36	20130829	1,0034115994380901	1,00321027287319	2013-08-29 00:00:00	EUR
36	20130830	1,01183851057371	1,01194090265129	2013-08-30 00:00:00	EUR
36	20130831	1,0070493454179299	1,00613743837408	2013-08-31 00:00:00	EUR
36	20130901	1,0112245929821	1,01183851057371	2013-09-01 00:00:00	EUR
36	20130902	1,01194090265129	1,0111223458038401	2013-09-02 00:00:00	EUR
36	20130903	1,0123506782749501	1,0124531740406999	2013-09-03 00:00:00	EUR
36	20130904	1,01224820325944	1,01183851057371	2013-09-04 00:00:00	EUR
36	20130905	1,0085728693898099	1,0087763542822601	2013-09-05 00:00:00	EUR
36	20130906	0,98872849515522998	0,98775187672856601	2013-09-06 00:00:00	EUR
36	20130907	0,99502487562189101	0,99532198666268501	2013-09-07 00:00:00	EUR
36	20130908	1,0043185698503601	1,0038144950813099	2013-09-08 00:00:00	EUR
36	20130909	0,98687456824237596	0,98697196999605197	2013-09-09 00:00:00	EUR
36	20130910	0,98551295949541695	0,98502758077226205	2013-09-10 00:00:00	EUR
36	20130911	0,98629056119932901	0,98648515339844101	2013-09-11 00:00:00	EUR
36	20130912	0,98058442831927795	0,98010389101244699	2013-09-12 00:00:00	EUR
36	20130913	0,98338086340839803	0,98347757671125102	2013-09-13 00:00:00	EUR
36	20130914	0,97713504006253704	0,97694411879640497	2013-09-14 00:00:00	EUR
36	20130915	0,98444575703878701	0,98551295949541695	2013-09-15 00:00:00	EUR
36	20130916	0,98648515339844101	0,98619329388560195	2013-09-16 00:00:00	EUR
36	20130917	0,98716683119447202	0,98726429065060695	2013-09-17 00:00:00	EUR
36	20130918	0,98658247829518597	0,98599881680141999	2013-09-18 00:00:00	EUR
36	20130919	0,98000784006272101	0,98087297694948505	2013-09-19 00:00:00	EUR
36	20130920	0,96590360282043897	0,96562379297025902	2013-09-20 00:00:00	EUR
36	20130921	0,97446891444162897	0,97494394072340795	2013-09-21 00:00:00	EUR
36	20130922	0,96702446571898304	0,96627693496956202	2013-09-22 00:00:00	EUR
36	20130923	0,97030855812148298	0,97030855812148298	2013-09-23 00:00:00	EUR
36	20130924	0,97012029491657004	0,96946194861851698	2013-09-24 00:00:00	EUR
36	20130925	0,96964995636575202	0,97049689440993803	2013-09-25 00:00:00	EUR
36	20130926	0,97837784952548701	0,97828213656818597	2013-09-26 00:00:00	EUR
36	20130927	0,98376783079193297	0,98444575703878701	2013-09-27 00:00:00	EUR
36	20130928	0,97943192948090096	0,97885669537979603	2013-09-28 00:00:00	EUR
36	20130929	0,98183603338242498	0,98251129887993705	2013-09-29 00:00:00	EUR
36	20130930	0,98502758077226205	0,98493056239535104	2013-09-30 00:00:00	EUR
36	20131001	0,98328416912487704	0,98386462022825605	2013-10-01 00:00:00	EUR
36	20131002	0,98376783079193297	0,98367106039740304	2013-10-02 00:00:00	EUR
36	20131003	0,97618117922686498	0,97646714188067596	2013-10-03 00:00:00	EUR
36	20131004	0,97895252080274098	0,97876088871488698	2013-10-04 00:00:00	EUR
36	20131005	0,98048828316501602	0,98077677520596296	2013-10-05 00:00:00	EUR
36	20131006	0,96889836256176698	0,96842920782490804	2013-10-06 00:00:00	EUR
36	20131007	0,97276264591439698	0,97276264591439698	2013-10-07 00:00:00	EUR
36	20131008	0,97276264591439698	0,97200622083981303	2013-10-08 00:00:00	EUR
36	20131009	0,97247884858504297	0,97314130011677702	2013-10-09 00:00:00	EUR
36	20131010	0,97181729834791097	0,97096805515098605	2013-10-10 00:00:00	EUR
36	20131011	0,98328416912487704	0,98328416912487704	2013-10-11 00:00:00	EUR
36	20131012	0,97914422794477596	0,97847358121330696	2013-10-12 00:00:00	EUR
36	20131013	0,98463962189838505	0,98473658296405697	2013-10-13 00:00:00	EUR
36	20131014	0,98183603338242498	0,98183603338242498	2013-10-14 00:00:00	EUR
36	20131015	0,98029604940692106	0,98106543706465199	2013-10-15 00:00:00	EUR
36	20131016	0,98222178567920604	0,98145058396309703	2013-10-16 00:00:00	EUR
36	20131017	0,98347757671125102	0,98367106039740304	2013-10-17 00:00:00	EUR
36	20131018	0,99671085418120198	0,99611515091144498	2013-10-18 00:00:00	EUR
36	20131019	0,992654357752631	0,992654357752631	2013-10-19 00:00:00	EUR
36	20131020	0,99157164105106599	0,99147332936744004	2013-10-20 00:00:00	EUR
